School Code,School Name,Level of Schooling,Calendar Year,Kindergarten,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Primary Ungraded,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Secondary Ungraded,School Total
8187,East Hills Girls Technology High School,Secondary School,2016,,,,,,,,,199,198,165,175,168,144.4,,1049.4
8187,East Hills Girls Technology High School,Secondary School,2017,,,,,,,,,173,198,194,173,168.4,151.6,,1058
8188,Gunnedah High School,Secondary School,2010,,,,,,,,,98,96,125,110,72,47,23,571
8188,Gunnedah High School,Secondary School,2011,,,,,,,,,97,96,102,124,70,54,19,562
8188,Gunnedah High School,Secondary School,2012,,,,,,,,,83,101,102,107,85,49,16,543
8188,Gunnedah High School,Secondary School,2013,,,,,,,,,71,68,104,95,74,54.2,23,489.2
8188,Gunnedah High School,Secondary School,2014,,,,,,,,,70,64,79,94,61.6,57.6,21,447.2
8188,Gunnedah High School,Secondary School,2015,,,,,,,,,86,80,70,74,61,40,24,435
8188,Gunnedah High School,Secondary School,2016,,,,,,,,,70,84,77,72,50.4,38.8,28,420.2
8188,Gunnedah High School,Secondary School,2017,,,,,,,,,64,70,79,83,43,19.8,32,390.8
8189,Kyogle High School,Secondary School,2010,,,,,,,,,62,95,87,63,52,43.6,,402.6
8189,Kyogle High School,Secondary School,2011,,,,,,,,,83,63,84,79,57.8,40.7,,407.5
8189,Kyogle High School,Secondary School,2012,,,,,,,,,63,85,62,82,63,46,,401
8189,Kyogle High School,Secondary School,2013,,,,,,,,,56,69,90,55,74,40.8,,384.8
8189,Kyogle High School,Secondary School,2014,,,,,,,,,54,58,70,91,45,60.8,,378.8
8189,Kyogle High School,Secondary School,2015,,,,,,,,,81,56,55,74,79.8,39,7,391.8
8189,Kyogle High School,Secondary School,2016,,,,,,,,,58,81,56,52,55,62.6,11,375.6
8189,Kyogle High School,Secondary School,2017,,,,,,,,,53,57,81,48,54,43,12,348
8190,Cootamundra High School,Secondary School,2010,,,,,,,,,67,69,80,69,69,55,,409
8190,Cootamundra High School,Secondary School,2011,,,,,,,,,,,,,,,,371
8190,Cootamundra High School,Secondary School,2012,,,,,,,,,64,60,63,66,60,38,6,357
8190,Cootamundra High School,Secondary School,2013,,,,,,,,,55,56,58,61,56.8,47,11,344.8
8190,Cootamundra High School,Secondary School,2014,,,,,,,,,52,53,58,57,52,41.8,8,321.8
8190,Cootamundra High School,Secondary School,2015,,,,,,,,,45,53,54,51,53.6,38.4,11,306
8190,Cootamundra High School,Secondary School,2016,,,,,,,,,53,47,53,52,44,35.6,8,292.6
8190,Cootamundra High School,Secondary School,2017,,,,,,,,,75,46,47,47,43,34,12,304
8191,Corrimal High School,Secondary School,2010,,,,,,,,,74,97,85,81,66,59,25,487
8191,Corrimal High School,Secondary School,2011,,,,,,,,,74,80,101,89,63,48,27,482
8191,Corrimal High School,Secondary School,2012,,,,,,,,,81,72,82,95,73,48,26,477
8191,Corrimal High School,Secondary School,2013,,,,,,,,,66,73,77,81,81,61.9,31,470.9
8191,Corrimal High School,Secondary School,2014,,,,,,,,,62,67,72,72,59,62.4,42,436.4
8191,Corrimal High School,Secondary School,2015,,,,,,,,,44,58,72,75,66,42,43,400
8191,Corrimal High School,Secondary School,2016,,,,,,,,,43,40,50,70,58.1,42,41,344.1
8191,Corrimal High School,Secondary School,2017,,,,,,,,,55,45,41,51,57.4,39,37,325.4
8193,Mullumbimby High School,Secondary School,2010,,,,,,,,,103,121,146,124,134.2,89,26,743.2
8193,Mullumbimby High School,Secondary School,2011,,,,,,,,,117,92,127,126,107,109.2,22,700.2
8193,Mullumbimby High School,Secondary School,2012,,,,,,,,,103,122,95,125,105,90.4,26,666.4
8193,Mullumbimby High School,Secondary School,2013,,,,,,,,,125,92,126,90,110,83.8,30,656.8
8193,Mullumbimby High School,Secondary School,2014,,,,,,,,,91,124,95,122,80.6,86.4,27,626
8193,Mullumbimby High School,Secondary School,2015,,,,,,,,,108,90,117,92,113,70.6,27,617.6
8193,Mullumbimby High School,Secondary School,2016,,,,,,,,,101,112,93,115,78,95,34,628
8193,Mullumbimby High School,Secondary School,2017,,,,,,,,,116,101,103,102,107,62.2,31,622.2
8194,Forbes High School,Secondary School,2010,,,,,,,,,77,75,65,84,48,48,24,421
8194,Forbes High School,Secondary School,2011,,,,,,,,,67,76,70,58,64,42.8,28,405.8
8194,Forbes High School,Secondary School,2012,,,,,,,,,69,57,70,70,36,47,27,376
8194,Forbes High School,Secondary School,2013,,,,,,,,,45,65,60,67,59.6,29,31,356.6
8194,Forbes High School,Secondary School,2014,,,,,,,,,63,46,63,57,59,39.8,33,360.8
8194,Forbes High School,Secondary School,2015,,,,,,,,,65,61,46,66,40,46.2,32,356.2
8194,Forbes High School,Secondary School,2016,,,,,,,,,56,61,58,47,58,35,34,349
8194,Forbes High School,Secondary School,2017,,,,,,,,,70,56,58,55,49,51.8,38,377.8
8195,Ballina Coast High School,Secondary School,2010,,,,,,,,,88,98,85,102,83,64,37,557
8195,Ballina Coast High School,Secondary School,2011,,,,,,,,,86,86,97,89,86,61,34,539
8195,Ballina Coast High School,Secondary School,2012,,,,,,,,,66,86,82,98,67.2,73,35,507.2
8195,Ballina Coast High School,Secondary School,2013,,,,,,,,,70,65,82,82,82.6,57,37,475.6
8195,Ballina Coast High School,Secondary School,2014,,,,,,,,,52,73,65,76,69.6,64.8,30,430.4
8195,Ballina Coast High School,Secondary School,2015,,,,,,,,,65,58,68,74,65.2,40.8,24,395
8195,Ballina Coast High School,Secondary School,2016,,,,,,,,,62,52,51,70,61,47.6,38,381.6
8195,Ballina Coast High School,Secondary School,2017,,,,,,,,,121,155,119,145,134,122.6,31,827.6
8196,Monaro High School,Secondary School,2010,,,,,,,,,92,103,92,86,104,94.6,20,591.6
8196,Monaro High School,Secondary School,2011,,,,,,,,,84,89,101,85,95,91,19,564
8196,Monaro High School,Secondary School,2012,,,,,,,,,74,84,97,102,101.4,85,22,565.4
8196,Monaro High School,Secondary School,2013,,,,,,,,,76,71,86,93,103,83.4,30,542.4
8196,Monaro High School,Secondary School,2014,,,,,,,,,68,72,78,90,86.8,90,27,511.8
8196,Monaro High School,Secondary School,2015,,,,,,,,,72,77,76,81,84,72,26,488
8196,Monaro High School,Secondary School,2016,,,,,,,,,79,66,79,81,79,65.8,26,475.8
8196,Monaro High School,Secondary School,2017,,,,,,,,,88,78,70,72,67,59,28,462
8197,Wellington High School,Secondary School,2010,,,,,,,,,60,58,74,60,42,48,27,369
8197,Wellington High School,Secondary School,2011,,,,,,,,,54,53,51,63,38,29,29,317
8197,Wellington High School,Secondary School,2012,,,,,,,,,60,46,55,52,50,25,28,316
8197,Wellington High School,Secondary School,2013,,,,,,,,,69,61,52,51,38,29.8,28,328.8
8197,Wellington High School,Secondary School,2014,,,,,,,,,68,72,55,50,45,29,26,345
8197,Wellington High School,Secondary School,2015,,,,,,,,,60,67,74,60,40,25,31,357
8197,Wellington High School,Secondary School,2016,,,,,,,,,62,58,57,70,43,25,29,344
8197,Wellington High School,Secondary School,2017,,,,,,,,,28,53,44,52,56.8,28,30,291.8
8201,Nowra High School,Secondary School,2010,,,,,,,,,180,176,201,177,157,140.5,25,1056.5
8201,Nowra High School,Secondary School,2011,,,,,,,,,197,170,176,199,140,115.5,26,1023.5
8201,Nowra High School,Secondary School,2012,,,,,,,,,190,194,168,176,166,115.6,38,1047.6
8201,Nowra High School,Secondary School,2013,,,,,,,,,193,188,195,180,146.2,128,39,1069.2
8201,Nowra High School,Secondary School,2014,,,,,,,,,190,191,180,190,141,123.2,44,1059.2
8201,Nowra High School,Secondary School,2015,,,,,,,,,154,179,186,168,161,115,47,1010
8201,Nowra High School,Secondary School,2016,,,,,,,,,166,158,179,187,145,130,44,1009
8201,Nowra High School,Secondary School,2017,,,,,,,,,148,156,162,165,161,119,48,959
8202,Singleton High School,Secondary School,2010,,,,,,,,,236,218,221,246,170.3,114.4,26,1231.7
8202,Singleton High School,Secondary School,2011,,,,,,,,,230,228,225,223,186,119.8,30,1241.8
8202,Singleton High School,Secondary School,2012,,,,,,,,,226,231,236,213,173.4,119.6,29,1228
8202,Singleton High School,Secondary School,2013,,,,,,,,,209,233,229,235,164,111.6,28,1209.6
8202,Singleton High School,Secondary School,2014,,,,,,,,,216,205,236,222,171.6,112,28,1190.6
8202,Singleton High School,Secondary School,2015,,,,,,,,,195,201,200,247,199.2,122.4,34,1198.6
8202,Singleton High School,Secondary School,2016,,,,,,,,,215,203,200,202,198.4,138.8,38,1195.2
8202,Singleton High School,Secondary School,2017,,,,,,,,,172,223,218,211,151.8,127.5,39,1142.3
8203,Belmont High School,Secondary School,2010,,,,,,,,,190,210,202,184,152.6,119.8,34,1092.4
8203,Belmont High School,Secondary School,2011,,,,,,,,,183,189,208,191,134.2,101.4,35,1041.6
8203,Belmont High School,Secondary School,2012,,,,,,,,,190,180,183,202,154.6,93,36,1038.6
8203,Belmont High School,Secondary School,2013,,,,,,,,,172,187,182,179,164.6,101.8,34,1020.4
8203,Belmont High School,Secondary School,2014,,,,,,,,,190,174,194,176,159,132.1,35,1060.1
8203,Belmont High School,Secondary School,2015,,,,,,,,,137,195,172,186,137,118,32,977
8203,Belmont High School,Secondary School,2016,,,,,,,,,164,137,187,171,147.8,98,30,934.8
8203,Belmont High School,Secondary School,2017,,,,,,,,,139,164,135,177,141,100.2,34,890.2
8204,Dapto High School,Secondary School,2010,,,,,,,,,177,177,176,175,161,92,14,972
8204,Dapto High School,Secondary School,2011,,,,,,,,,175,176,170,176,152,116,20,985
8204,Dapto High School,Secondary School,2012,,,,,,,,,147,179,165,168,153.4,115.5,21,948.9
8204,Dapto High School,Secondary School,2013,,,,,,,,,186,148,177,163,139.6,116,28,957.6
8204,Dapto High School,Secondary School,2014,,,,,,,,,166,187,151,171,141.4,116.6,28,961
8204,Dapto High School,Secondary School,2015,,,,,,,,,152,169,182,154,157.4,119.6,28,962
8204,Dapto High School,Secondary School,2016,,,,,,,,,152,154,169,165,123.2,119.8,27,910
8204,Dapto High School,Secondary School,2017,,,,,,,,,173,150,160,166,146.6,82.2,26,903.8
8205,Illawarra Sports High School,Secondary School,2010,,,,,,,,,168,143,152,180,153.2,121,,917.2
8205,Illawarra Sports High School,Secondary School,2011,,,,,,,,,156,163,147,144,148,121.9,,879.9
8205,Illawarra Sports High School,Secondary School,2012,,,,,,,,,128,154,154,150,121,118.9,,825.9
8205,Illawarra Sports High School,Secondary School,2013,,,,,,,,,120,118,135,140,113,88.5,,714.5
8205,Illawarra Sports High School,Secondary School,2014,,,,,,,,,117,125,106,147,111.4,99.8,7,713.2
8205,Illawarra Sports High School,Secondary School,2015,,,,,,,,,104,117,127,99,135,88,14,684
8205,Illawarra Sports High School,Secondary School,2016,,,,,,,,,121,108,130,130,99.4,94.4,24,706.8
8205,Illawarra Sports High School,Secondary School,2017,,,,,,,,,114,123,105,130,118.2,70.4,28,688.6
8206,East Hills Boys High School,Secondary School,2010,,,,,,,,,118,142,125,144,122,92,,743
8206,East Hills Boys High School,Secondary School,2011,,,,,,,,,131,118,142,134,137,107,,769
8206,East Hills Boys High School,Secondary School,2012,,,,,,,,,156,134,118,149,131,125,,813
8206,East Hills Boys High School,Secondary School,2013,,,,,,,,,141,155,139,121,141,114,,811
8206,East Hills Boys High School,Secondary School,2014,,,,,,,,,155,144,165,140,115,127.4,,846.4
8206,East Hills Boys High School,Secondary School,2015,,,,,,,,,127,159,137,160,126,98,,807
8206,East Hills Boys High School,Secondary School,2016,,,,,,,,,114,131,156,135,149,121,12,818
8206,East Hills Boys High School,Secondary School,2017,,,,,,,,,121,114,122,154,125,137,19,792
8207,Hunters Hill High School,Secondary School,2010,,,,,,,,,93,97,116,129,71.6,68,,574.6
8207,Hunters Hill High School,Secondary School,2011,,,,,,,,,94,82,101,122,111.4,59.4,,569.8
8207,Hunters Hill High School,Secondary School,2012,,,,,,,,,54,101,84,116,119.6,96,,570.6
8207,Hunters Hill High School,Secondary School,2013,,,,,,,,,73,59,107,105,112,106,,562
8207,Hunters Hill High School,Secondary School,2014,,,,,,,,,78,86,61,119,113,91.4,,548.4
8207,Hunters Hill High School,Secondary School,2015,,,,,,,,,129,81,94,78,112,85.3,,579.3
8207,Hunters Hill High School,Secondary School,2016,,,,,,,,,110,132,87,116,76,87.8,,608.8
8207,Hunters Hill High School,Secondary School,2017,,,,,,,,,117,107,127,86,106,56.4,,599.4
8208,Cheltenham Girls High School,Secondary School,2010,,,,,,,,,210,210,209,210,212,222.8,,1273.8
8208,Cheltenham Girls High School,Secondary School,2011,,,,,,,,,209,208,209,208,203,207,,1244
8208,Cheltenham Girls High School,Secondary School,2012,,,,,,,,,208,208,209,207,212.9,200.4,,1245.3
8208,Cheltenham Girls High School,Secondary School,2013,,,,,,,,,210,210,209,208,203,201.8,,1241.8
8208,Cheltenham Girls High School,Secondary School,2014,,,,,,,,,210,208,208,205,204,198.7,,1233.7
8208,Cheltenham Girls High School,Secondary School,2015,,,,,,,,,206,207,209,207,200,198.8,,1227.8
8208,Cheltenham Girls High School,Secondary School,2016,,,,,,,,,208,208,209,209,206,193.9,,1233.9
8208,Cheltenham Girls High School,Secondary School,2017,,,,,,,,,209,209,209,207,215,198.6,,1247.6
8209,Cabramatta High School,Secondary School,2010,,,,,,,,,167,210,210,236,200,188.8,164,1375.8
8209,Cabramatta High School,Secondary School,2011,,,,,,,,,184,182,222,239,252,188,145,1412
8209,Cabramatta High School,Secondary School,2012,,,,,,,,,161,192,192,247,241,230,162,1425
8209,Cabramatta High School,Secondary School,2013,,,,,,,,,188,167,203,217,251.8,223.2,177,1427
8209,Cabramatta High School,Secondary School,2014,,,,,,,,,191,190,182,235,218,225.8,146,1387.8
8209,Cabramatta High School,Secondary School,2015,,,,,,,,,181,199,193,208,227,192.8,168,1368.8
8209,Cabramatta High School,Secondary School,2016,,,,,,,,,162,184,218,223,225,209.8,173,1394.8
8209,Cabramatta High School,Secondary School,2017,,,,,,,,,171,173,210,250,245,206.6,270,1525.6
8210,Lake Macquarie High School,Secondary School,2010,,,,,,,,,84,87,111,103,78.6,55,,518.6
8210,Lake Macquarie High School,Secondary School,2011,,,,,,,,,93,88,93,112,79.6,48,,513.6
8210,Lake Macquarie High School,Secondary School,2012,,,,,,,,,71,99,96,92,88.8,54,,500.8
8210,Lake Macquarie High School,Secondary School,2013,,,,,,,,,62,71,88,91,75.4,57.2,,444.6
8210,Lake Macquarie High School,Secondary School,2014,,,,,,,,,69,60,69,95,71.8,52,11,427.8
8210,Lake Macquarie High School,Secondary School,2015,,,,,,,,,51,68,60,72,75,42.8,20,388.8
8210,Lake Macquarie High School,Secondary School,2016,,,,,,,,,46,52,66,64,63.2,55.6,20,366.8
8210,Lake Macquarie High School,Secondary School,2017,,,,,,,,,60,48,64,70,49,49,21,361
8211,Normanhurst Boys High School,Secondary School,2010,,,,,,,,,120,120,120,120,126,119.3,,725.3
8211,Normanhurst Boys High School,Secondary School,2011,,,,,,,,,,,,,,,,733.9
8211,Normanhurst Boys High School,Secondary School,2012,,,,,,,,,120,119,120,120,125,123,6,733
8211,Normanhurst Boys High School,Secondary School,2013,,,,,,,,,,,,,,,,727.7
8211,Normanhurst Boys High School,Secondary School,2014,,,,,,,,,119,120,120,120,129,125.3,8,741.3
8211,Normanhurst Boys High School,Secondary School,2015,,,,,,,,,120,120,120,120,123,128,11,742
8211,Normanhurst Boys High School,Secondary School,2016,,,,,,,,,120,120,120,119,132.8,121.6,11,744.4
8211,Normanhurst Boys High School,Secondary School,2017,,,,,,,,,120,120,120,120,130,131.7,14,755.7
8213,Birrong Boys High School,Secondary School,2010,,,,,,,,,80,74,78,80,51,50.8,,413.8
8213,Birrong Boys High School,Secondary School,2011,,,,,,,,,80,70,73,77,61,44,,405
8213,Birrong Boys High School,Secondary School,2012,,,,,,,,,65,67,73,72,47.8,45,,369.8
8213,Birrong Boys High School,Secondary School,2013,,,,,,,,,61,60,59,81,50,37,,348
8213,Birrong Boys High School,Secondary School,2014,,,,,,,,,47,64,57,64,67,39,,338
8213,Birrong Boys High School,Secondary School,2015,,,,,,,,,63,54,65,53,66,53,,354
8213,Birrong Boys High School,Secondary School,2016,,,,,,,,,75,65,51,73,51,51,,366
8213,Birrong Boys High School,Secondary School,2017,,,,,,,,,70,69,63,51,48,40,,341
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2010,,,,,,,,,139,172,150,146,99,60,7,773
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2011,,,,,,,,,,,,,,,,901.2
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2012,,,,,,,,,159,184,168,191,122,111.2,6,941.2
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2013,,,,,,,,,141,157,175,156,150.2,89.1,6,874.3
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2014,,,,,,,,,134,146,153,171,137.8,111.6,7,860.4
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2015,,,,,,,,,131,135,151,154,152,103,6,832
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2016,,,,,,,,,,,,,,,,828.8
8214,"The Rivers Secondary College, Richmond River High Campus",Secondary School,2017,,,,,,,,,112,135,133,143,130,100.2,6,759.2
8215,Picton High School,Secondary School,2010,,,,,,,,,245,247,243,226,146,134.4,22,1263.4
8215,Picton High School,Secondary School,2011,,,,,,,,,227,242,239,234,154.6,124,33,1253.6
8215,Picton High School,Secondary School,2012,,,,,,,,,243,223,248,220,171.2,106.7,33,1244.9
8215,Picton High School,Secondary School,2013,,,,,,,,,210,243,215,232,172.6,126,41,1239.6
8215,Picton High School,Secondary School,2014,,,,,,,,,178,204,235,210,175,121.5,45,1168.5
8215,Picton High School,Secondary School,2015,,,,,,,,,188,180,202,246,152,129.7,44,1141.7
8215,Picton High School,Secondary School,2016,,,,,,,,,214,194,195,191,179,118.4,41,1132.4
8215,Picton High School,Secondary School,2017,,,,,,,,,194,214,194,193,153,134.4,39,1121.4
8216,Queanbeyan High School,Secondary School,2010,,,,,,,,,71,88,89,76,42.4,45.2,34,445.6
8216,Queanbeyan High School,Secondary School,2011,,,,,,,,,86,71,91,91,45,36,31,451
8216,Queanbeyan High School,Secondary School,2012,,,,,,,,,80,86,77,94,44.4,44.4,35,460.8
8216,Queanbeyan High School,Secondary School,2013,,,,,,,,,71,85,76,76,66,33.6,35,442.6
8216,Queanbeyan High School,Secondary School,2014,,,,,,,,,85,77,96,77,64,54.4,38,491.4
8216,Queanbeyan High School,Secondary School,2015,,,,,,,,,95,87,76,103,57,54.4,41,513.4
8216,Queanbeyan High School,Secondary School,2016,,,,,,,,,79,99,93,83,77.6,40,38,509.6
8216,Queanbeyan High School,Secondary School,2017,,,,,,,,,85,79,99,88,54.2,66.8,49,521
8217,Camden High School,Secondary School,2010,,,,,,,,,191,195,205,241,146,127,17,1122
8217,Camden High School,Secondary School,2011,,,,,,,,,187,195,194,202,190.8,119.2,16,1104
8217,Camden High School,Secondary School,2012,,,,,,,,,193,193,199,190,154,153.4,28,1110.4
8217,Camden High School,Secondary School,2013,,,,,,,,,192,188,192,192,155.4,118,27,1064.4
8217,Camden High School,Secondary School,2014,,,,,,,,,186,198,186,193,168,114.6,31,1076.6
8217,Camden High School,Secondary School,2015,,,,,,,,,191,186,200,179,140,136.3,30,1062.3
8217,Camden High School,Secondary School,2016,,,,,,,,,194,194,193,193,145,106.6,28,1053.6
8217,Camden High School,Secondary School,2017,,,,,,,,,218,196,199,186,143,108.7,28,1078.7
8218,Deniliquin High School,Secondary School,2010,,,,,,,,,116,132,107,106,85,60.4,9,615.4
8218,Deniliquin High School,Secondary School,2011,,,,,,,,,96,112,116,99,82.8,68,13,586.8
8218,Deniliquin High School,Secondary School,2012,,,,,,,,,99,96,100,110,80,67.6,11,563.6
